timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
2016/09/01 06:23:16.623,273,UserLogin,200,OK,User Thread Group 1-2,text,true,,937,3,6,272,0
2016/09/01 06:23:17.703,175,VendorLogin,200,OK,Vendor Threadgroup 2-2,text,true,,1080,3,6,175,0
2016/09/01 06:23:17.813,172,UserLogin,200,OK,User Thread Group 1-1,text,true,,937,3,6,172,0
2016/09/01 06:23:18.233,173,VendorLogin,200,OK,Vendor Threadgroup 2-1,text,true,,1080,3,6,173,0
2016/09/01 06:23:18.842,172,VendorLogin,200,OK,Vendor Threadgroup 2-3,text,true,,1080,4,8,172,0
2016/09/01 06:23:20.790,175,ListCategory,200,OK,Vendor Threadgroup 2-2,text,true,,1079,5,10,175,0
2016/09/01 06:23:21.261,174,ListCategory,200,OK,Vendor Threadgroup 2-1,text,true,,1079,5,10,174,0
2016/09/01 06:23:21.357,176,BusinessList,200,OK,User Thread Group 1-1,text,true,,2816,5,10,176,0
2016/09/01 06:23:21.460,175,BusinessList,200,OK,User Thread Group 1-2,text,true,,2816,5,10,175,0
2016/09/01 06:23:21.914,172,UserLogin,200,OK,User Thread Group 1-3,text,true,,937,5,10,172,0
2016/09/01 06:23:22.847,172,VendorLogin,200,OK,Vendor Threadgroup 2-4,text,true,,1047,6,12,172,0
2016/09/01 06:23:23.523,174,UserLogin,200,OK,User Thread Group 1-4,text,true,,937,6,12,174,0
2016/09/01 06:23:24.106,171,UserLogin,200,OK,User Thread Group 1-5,text,true,,937,6,12,171,0
2016/09/01 06:23:24.576,173,ListCategory,200,OK,Vendor Threadgroup 2-3,text,true,,1079,7,14,173,0
2016/09/01 06:23:24.606,172,UserLogin,200,OK,User Thread Group 1-6,text,true,,939,7,14,172,0
2016/09/01 06:23:24.850,177,UserLogin,200,OK,User Thread Group 1-1,text,true,,937,7,14,177,0
2016/09/01 06:23:24.962,175,GetCatagory,200,OK,Vendor Threadgroup 2-2,text,true,,652,7,14,175,0
2016/09/01 06:23:25.157,172,UserLogin,200,OK,User Thread Group 1-2,text,true,,937,7,14,172,0
2016/09/01 06:23:25.669,174,BusinessList,200,OK,User Thread Group 1-3,text,true,,2095,7,14,174,0
2016/09/01 06:23:26.036,173,GetCatagory,200,OK,Vendor Threadgroup 2-1,text,true,,652,7,14,173,0
2016/09/01 06:23:26.339,172,VendorLogin,200,OK,Vendor Threadgroup 2-5,text,true,,1075,7,15,172,0
2016/09/01 06:23:27.442,175,BusinessList,200,OK,User Thread Group 1-5,text,true,,2270,8,16,175,0
2016/09/01 06:23:27.549,174,VendorLogin,200,OK,Vendor Threadgroup 2-6,text,true,,1082,8,16,174,0
2016/09/01 06:23:27.640,176,BusinessList,200,OK,User Thread Group 1-4,text,true,,2270,8,16,176,0
2016/09/01 06:23:28.164,175,BusinessList,200,OK,User Thread Group 1-6,text,true,,2270,8,16,175,0
2016/09/01 06:23:28.453,174,ListCategory,200,OK,Vendor Threadgroup 2-4,text,true,,1078,8,17,174,0
2016/09/01 06:23:28.811,171,UserLogin,200,OK,User Thread Group 1-3,text,true,,937,9,18,171,0
2016/09/01 06:23:29.014,176,VendorSearch,200,OK,User Thread Group 1-2,text,true,,971,9,18,176,0
2016/09/01 06:23:29.705,171,UserLogin,200,OK,User Thread Group 1-7,text,true,,939,9,18,171,0
2016/09/01 06:23:29.755,174,VendorLogin,200,OK,Vendor Threadgroup 2-7,text,true,,1082,9,18,174,0
2016/09/01 06:23:29.774,175,VendorSearch,200,OK,User Thread Group 1-1,text,true,,885,9,18,175,0
2016/09/01 06:23:29.995,175,GetCatagory,200,OK,Vendor Threadgroup 2-3,text,true,,652,9,18,175,0
2016/09/01 06:23:29.300,1028,ProductList,200,OK,Vendor Threadgroup 2-2,text,true,,42129,9,18,173,0
2016/09/01 06:23:30.543,173,ListCategory,200,OK,Vendor Threadgroup 2-5,text,true,,1079,10,20,173,0
2016/09/01 06:23:30.796,173,UserLogin,200,OK,User Thread Group 1-8,text,true,,939,10,20,172,0
2016/09/01 06:23:30.401,1028,ProductList,200,OK,Vendor Threadgroup 2-1,text,true,,42130,10,20,175,0
2016/09/01 06:23:31.396,174,VendorLogin,200,OK,Vendor Threadgroup 2-8,text,true,,1082,10,20,174,0
2016/09/01 06:23:31.593,174,ListCategory,200,OK,Vendor Threadgroup 2-6,text,true,,1079,10,20,174,0
2016/09/01 06:23:32.180,175,VendorSearch,200,OK,User Thread Group 1-3,text,true,,970,10,20,175,0
2016/09/01 06:23:32.300,174,GetVendorDetails,200,OK,User Thread Group 1-2,text,true,,1058,10,20,174,0
2016/09/01 06:23:32.527,175,ListCategory,200,OK,Vendor Threadgroup 2-7,text,true,,1079,11,22,175,0
2016/09/01 06:23:32.740,173,VendorLogin,200,OK,Vendor Threadgroup 2-9,text,true,,1082,11,22,173,0
2016/09/01 06:23:32.900,175,GetVendorDetails,200,OK,User Thread Group 1-1,text,true,,1047,11,22,175,0
2016/09/01 06:23:33.168,171,UserLogin,200,OK,User Thread Group 1-4,text,true,,937,11,22,171,0
2016/09/01 06:23:33.190,172,UserLogin,200,OK,User Thread Group 1-5,text,true,,937,11,22,172,0
2016/09/01 06:23:33.672,174,GetCatagory,200,OK,Vendor Threadgroup 2-5,text,true,,652,11,22,174,0
2016/09/01 06:23:33.693,218,BusinessList,200,OK,User Thread Group 1-8,text,true,,2095,11,22,218,0
2016/09/01 06:23:33.885,175,GetProduct,200,OK,Vendor Threadgroup 2-1,text,true,,1038,11,22,175,0
2016/09/01 06:23:34.110,172,UserLogin,200,OK,User Thread Group 1-9,text,true,,939,11,22,172,0
2016/09/01 06:23:33.321,1026,ProductList,200,OK,Vendor Threadgroup 2-3,text,true,,42129,11,22,173,0
2016/09/01 06:23:34.220,171,UserLogin,200,OK,User Thread Group 1-6,text,true,,939,11,22,171,0
2016/09/01 06:23:34.338,172,VendorLogin,200,OK,Vendor Threadgroup 2-10,text,true,,1082,11,23,172,0
2016/09/01 06:23:34.514,173,GetCatagory,200,OK,Vendor Threadgroup 2-4,text,true,,652,12,24,173,0
2016/09/01 06:23:34.531,171,UserLogin,200,OK,User Thread Group 1-11,text,true,,939,12,24,171,0
2016/09/01 06:23:34.580,173,GetProduct,200,OK,Vendor Threadgroup 2-2,text,true,,1039,12,24,173,0
2016/09/01 06:23:35.236,174,BusinessList,200,OK,User Thread Group 1-7,text,true,,2270,12,24,174,0
2016/09/01 06:23:35.763,173,GetCatagory,200,OK,Vendor Threadgroup 2-6,text,true,,652,12,24,173,0
2016/09/01 06:23:36.083,171,UserLogin,200,OK,User Thread Group 1-8,text,true,,939,12,24,171,0
2016/09/01 06:23:36.082,174,VendorSearch,200,OK,User Thread Group 1-4,text,true,,970,12,24,174,0
2016/09/01 06:23:36.144,173,VendorLogin,200,OK,Vendor Threadgroup 2-11,text,true,,1082,12,24,173,0
2016/09/01 06:23:36.299,171,UserLogin,200,OK,User Thread Group 1-10,text,true,,939,12,24,171,0
2016/09/01 06:23:37.076,174,ListCategory,200,OK,Vendor Threadgroup 2-9,text,true,,1079,13,26,174,0
2016/09/01 06:23:37.252,174,GetProduct,200,OK,Vendor Threadgroup 2-3,text,true,,1038,13,26,174,0
2016/09/01 06:23:37.271,173,ListCategory,200,OK,Vendor Threadgroup 2-8,text,true,,1079,13,26,173,0
2016/09/01 06:23:37.491,174,ListCategory,200,OK,Vendor Threadgroup 2-10,text,true,,1079,13,26,174,0
2016/09/01 06:23:37.494,172,VendorLogin,200,OK,Vendor Threadgroup 2-1,text,true,,1080,13,26,172,0
2016/09/01 06:23:37.532,172,UserLogin,200,OK,User Thread Group 1-7,text,true,,939,13,26,172,0
2016/09/01 06:23:37.685,173,GetCatagory,200,OK,Vendor Threadgroup 2-7,text,true,,652,13,26,173,0
2016/09/01 06:23:37.747,171,UserLogin,200,OK,User Thread Group 1-12,text,true,,939,13,26,171,0
2016/09/01 06:23:38.036,174,BusinessList,200,OK,User Thread Group 1-11,text,true,,2270,13,26,174,0
2016/09/01 06:23:38.036,174,GetVendorDetails,200,OK,User Thread Group 1-3,text,true,,1066,13,26,174,0
2016/09/01 06:23:38.099,173,VendorLogin,200,OK,Vendor Threadgroup 2-2,text,true,,1080,13,26,173,0
2016/09/01 06:23:38.488,175,BusinessList,200,OK,User Thread Group 1-9,text,true,,2270,14,27,175,0
2016/09/01 06:23:38.703,174,VendorSearch,200,OK,User Thread Group 1-5,text,true,,971,14,28,174,0
2016/09/01 06:23:38.769,174,VendorSearch,200,OK,User Thread Group 1-6,text,true,,971,14,28,174,0
2016/09/01 06:23:39.180,173,GetVendorDetails,200,OK,User Thread Group 1-4,text,true,,1064,14,28,173,0
2016/09/01 06:23:39.265,174,BusinessList,200,OK,User Thread Group 1-10,text,true,,2270,14,28,174,0
2016/09/01 06:23:38.601,1027,ProductList,200,OK,Vendor Threadgroup 2-6,text,true,,42129,14,28,173,0
2016/09/01 06:23:39.597,172,UserLogin,200,OK,User Thread Group 1-13,text,true,,939,14,28,172,0
2016/09/01 06:23:39.648,175,GetCatagory,200,OK,Vendor Threadgroup 2-9,text,true,,653,14,28,175,0
2016/09/01 06:23:39.722,174,VendorSearch,200,OK,User Thread Group 1-7,text,true,,971,14,28,174,0
2016/09/01 06:23:39.831,173,VendorLogin,200,OK,Vendor Threadgroup 2-12,text,true,,1082,14,28,173,0
2016/09/01 06:23:40.169,172,VendorLogin,200,OK,Vendor Threadgroup 2-13,text,true,,1082,14,28,172,0
2016/09/01 06:23:40.299,178,ListCategory,200,OK,Vendor Threadgroup 2-11,text,true,,1079,14,28,178,0
2016/09/01 06:23:39.504,1030,ProductList,200,OK,Vendor Threadgroup 2-5,text,true,,42129,14,29,176,0
2016/09/01 06:23:40.404,173,GetVendorLocation,200,OK,User Thread Group 1-1,text,true,,674,15,29,173,0
2016/09/01 06:23:40.450,174,GetVendorLocation,200,OK,User Thread Group 1-2,text,true,,674,15,29,174,0
2016/09/01 06:23:40.721,172,UserLogin,200,OK,User Thread Group 1-14,text,true,,939,15,30,172,0
2016/09/01 06:23:41.207,172,UserLogin,200,OK,User Thread Group 1-9,text,true,,939,15,30,172,0
2016/09/01 06:23:40.446,1028,ProductList,200,OK,Vendor Threadgroup 2-4,text,true,,42149,15,30,173,0
2016/09/01 06:23:41.529,177,VendorSearch,200,OK,User Thread Group 1-8,text,true,,971,15,30,177,0
2016/09/01 06:23:42.089,173,VendorLogin,200,OK,Vendor Threadgroup 2-3,text,true,,1080,15,30,173,0
2016/09/01 06:23:42.182,173,VendorLogin,200,OK,Vendor Threadgroup 2-14,text,true,,1082,15,30,173,0
2016/09/01 06:23:42.233,174,GetCatagory,200,OK,Vendor Threadgroup 2-10,text,true,,652,15,30,174,0
2016/09/01 06:23:42.660,174,BusinessList,200,OK,User Thread Group 1-12,text,true,,2816,16,32,174,0
2016/09/01 06:23:42.815,174,GetProduct,200,OK,Vendor Threadgroup 2-6,text,true,,1038,16,32,174,0
2016/09/01 06:23:42.950,174,GetCatagory,200,OK,Vendor Threadgroup 2-8,text,true,,652,16,32,174,0
2016/09/01 06:23:42.965,174,GetProduct,200,OK,Vendor Threadgroup 2-5,text,true,,1038,16,32,174,0
2016/09/01 06:23:43.390,174,ListCategory,200,OK,Vendor Threadgroup 2-13,text,true,,1079,16,32,174,0
2016/09/01 06:23:43.409,172,UserLogin,200,OK,User Thread Group 1-11,text,true,,939,16,32,172,0
2016/09/01 06:23:42.735,1029,ProductList,200,OK,Vendor Threadgroup 2-7,text,true,,42129,16,32,176,0
2016/09/01 06:23:43.765,174,GetVendorDetails,200,OK,User Thread Group 1-7,text,true,,1058,16,32,174,0
2016/09/01 06:23:43.786,173,GetVendorDetails,200,OK,User Thread Group 1-8,text,true,,1065,16,32,173,0
2016/09/01 06:23:43.924,175,VendorSearch,200,OK,User Thread Group 1-9,text,true,,971,16,32,175,0
2016/09/01 06:23:44.013,174,GetVendorDetails,200,OK,User Thread Group 1-5,text,true,,1058,16,32,174,0
2016/09/01 06:23:44.077,172,UserLogin,200,OK,User Thread Group 1-10,text,true,,939,16,32,172,0
2016/09/01 06:23:44.406,174,GetVendorLocation,200,OK,User Thread Group 1-4,text,true,,674,17,33,174,0
2016/09/01 06:23:44.434,173,GetVendorDetails,200,OK,User Thread Group 1-6,text,true,,1054,17,33,173,0
2016/09/01 06:23:44.456,174,GetProduct,200,OK,Vendor Threadgroup 2-4,text,true,,1041,16,33,174,0
2016/09/01 06:23:44.752,173,VendorLogin,200,OK,Vendor Threadgroup 2-15,text,true,,1082,17,34,172,0
2016/09/01 06:23:45.034,175,UserLogin,200,OK,User Thread Group 1-15,text,true,,939,17,34,174,0
2016/09/01 06:23:45.435,173,VendorLogin,200,OK,Vendor Threadgroup 2-6,text,true,,1082,17,34,172,0
2016/09/01 06:23:45.499,174,ListCategory,200,OK,Vendor Threadgroup 2-12,text,true,,1079,17,34,174,0
2016/09/01 06:23:45.700,175,BusinessList,200,OK,User Thread Group 1-13,text,true,,2270,17,34,175,0
2016/09/01 06:23:45.719,173,GetCatagory,200,OK,Vendor Threadgroup 2-13,text,true,,652,17,34,173,0
2016/09/01 06:23:45.058,1027,ProductList,200,OK,Vendor Threadgroup 2-9,text,true,,42129,17,34,173,0
2016/09/01 06:23:45.990,176,GetCatagory,200,OK,Vendor Threadgroup 2-11,text,true,,652,17,34,175,0
2016/09/01 06:23:46.079,173,VendorLogin,200,OK,Vendor Threadgroup 2-16,text,true,,1082,17,34,173,0
2016/09/01 06:23:46.130,174,VendorLogin,200,OK,Vendor Threadgroup 2-5,text,true,,1075,17,34,174,0
2016/09/01 06:23:45.801,689,BusinessList,200,OK,User Thread Group 1-14,text,true,,2816,18,35,524,0
2016/09/01 06:23:46.794,172,UserLogin,200,OK,User Thread Group 1-16,text,true,,939,18,36,172,0
2016/09/01 06:23:46.975,174,ListCategory,200,OK,Vendor Threadgroup 2-15,text,true,,1079,18,36,174,0
2016/09/01 06:23:46.558,1029,ProductList,200,OK,Vendor Threadgroup 2-8,text,true,,42129,18,36,174,0
2016/09/01 06:23:47.530,173,GetProduct,200,OK,Vendor Threadgroup 2-7,text,true,,1039,18,36,173,0
2016/09/01 06:23:47.719,174,VendorSearch,200,OK,User Thread Group 1-11,text,true,,968,18,36,174,0
2016/09/01 06:23:47.924,175,ListCategory,200,OK,Vendor Threadgroup 2-14,text,true,,1079,18,36,175,0
2016/09/01 06:23:48.052,172,VendorLogin,200,OK,Vendor Threadgroup 2-4,text,true,,1047,18,36,172,0
2016/09/01 06:23:48.138,172,UserLogin,200,OK,User Thread Group 1-17,text,true,,940,18,36,172,0
2016/09/01 06:23:48.435,174,GetVendorDetails,200,OK,User Thread Group 1-9,text,true,,1065,19,37,174,0
2016/09/01 06:23:47.663,1027,ProductList,200,OK,Vendor Threadgroup 2-10,text,true,,42129,19,38,173,0
2016/09/01 06:23:48.534,172,UserLogin,200,OK,User Thread Group 1-13,text,true,,939,19,38,172,0
2016/09/01 06:23:48.556,171,UserLogin,200,OK,User Thread Group 1-12,text,true,,939,19,38,171,0
2016/09/01 06:23:48.812,173,VendorLogin,200,OK,Vendor Threadgroup 2-18,text,true,,1082,19,38,173,0
2016/09/01 06:23:49.110,174,VendorSearch,200,OK,User Thread Group 1-10,text,true,,971,19,38,174,0
2016/09/01 06:23:49.238,174,BusinessList,200,OK,User Thread Group 1-15,text,true,,2269,19,38,174,0
2016/09/01 06:23:49.358,174,GetVendorLocation,200,OK,User Thread Group 1-7,text,true,,674,19,38,174,0
2016/09/01 06:23:49.540,173,GetVendorLocation,200,OK,User Thread Group 1-3,text,true,,674,19,38,173,0
2016/09/01 06:23:48.803,1040,VendorProducts,200,OK,User Thread Group 1-4,text,true,,42619,19,38,173,0
2016/09/01 06:23:49.671,173,GetVendorLocation,200,OK,User Thread Group 1-6,text,true,,674,19,38,173,0
2016/09/01 06:23:50.304,172,VendorLogin,200,OK,Vendor Threadgroup 2-17,text,true,,1082,19,38,172,0
2016/09/01 06:23:50.746,173,VendorLogin,200,OK,Vendor Threadgroup 2-7,text,true,,1082,20,40,173,0
2016/09/01 06:23:49.911,1046,VendorProducts,200,OK,User Thread Group 1-2,text,true,,43019,20,40,175,0
2016/09/01 06:23:50.814,174,ListCategory,200,OK,Vendor Threadgroup 2-16,text,true,,1079,20,40,174,0
2016/09/01 06:23:50.823,174,GetProduct,200,OK,Vendor Threadgroup 2-10,text,true,,1038,20,40,174,0
2016/09/01 06:23:50.946,174,GetProduct,200,OK,Vendor Threadgroup 2-8,text,true,,1038,20,40,174,0
2016/09/01 06:23:50.162,1022,ProductList,200,OK,Vendor Threadgroup 2-13,text,true,,41854,20,40,173,0
2016/09/01 06:23:51.072,174,GetVendorLocation,200,OK,User Thread Group 1-8,text,true,,674,20,40,174,0
2016/09/01 06:23:51.106,172,VendorLogin,200,OK,Vendor Threadgroup 2-19,text,true,,1082,20,40,172,0
2016/09/01 06:23:51.185,173,GetVendorDetails,200,OK,User Thread Group 1-11,text,true,,1067,20,40,173,0
2016/09/01 06:23:51.232,172,UserLogin,200,OK,User Thread Group 1-14,text,true,,939,20,40,172,0
2016/09/01 06:23:51.389,173,GetCatagory,200,OK,Vendor Threadgroup 2-15,text,true,,652,20,40,173,0
2016/09/01 06:23:51.485,174,GetProduct,200,OK,Vendor Threadgroup 2-9,text,true,,1039,20,40,174,0
2016/09/01 06:23:51.524,173,ListCategory,200,OK,Vendor Threadgroup 2-18,text,true,,1079,20,40,173,0
2016/09/01 06:23:51.583,174,GetCatagory,200,OK,Vendor Threadgroup 2-14,text,true,,652,20,40,174,0
2016/09/01 06:23:51.671,174,GetCatagory,200,OK,Vendor Threadgroup 2-12,text,true,,652,20,40,174,0
2016/09/01 06:23:51.675,175,BusinessList,200,OK,User Thread Group 1-16,text,true,,2095,20,40,174,0
2016/09/01 06:23:51.864,172,UserLogin,200,OK,User Thread Group 1-18,text,true,,939,20,40,172,0
2016/09/01 06:23:51.876,172,UserLogin,200,OK,User Thread Group 1-15,text,true,,939,20,40,172,0
2016/09/01 06:23:51.900,175,GetVendorDetails,200,OK,User Thread Group 1-10,text,true,,1065,20,40,175,0
2016/09/01 06:23:51.935,172,UserLogin,200,OK,User Thread Group 1-4,text,true,,937,20,40,172,0
2016/09/01 06:23:52.398,175,VendorSearch,200,OK,User Thread Group 1-13,text,true,,970,21,41,175,0
2016/09/01 06:23:51.577,1029,ProductList,200,OK,Vendor Threadgroup 2-11,text,true,,42129,20,41,174,0
2016/09/01 06:23:51.762,1050,VendorProducts,200,OK,User Thread Group 1-1,text,true,,43019,21,42,177,0
2016/09/01 06:23:52.825,174,VendorSearch,200,OK,User Thread Group 1-12,text,true,,3585,21,42,174,0
2016/09/01 06:23:53.333,175,GetVendorLocation,200,OK,User Thread Group 1-5,text,true,,674,21,42,175,0
2016/09/01 06:23:53.434,173,ListCategory,200,OK,Vendor Threadgroup 2-17,text,true,,1079,21,42,173,0
2016/09/01 06:23:53.927,174,GetCatagory,200,OK,Vendor Threadgroup 2-18,text,true,,653,21,42,174,0
2016/09/01 06:23:54.157,174,ListCategory,200,OK,Vendor Threadgroup 2-19,text,true,,1079,21,42,174,0
2016/09/01 06:23:54.194,174,BusinessList,200,OK,User Thread Group 1-17,text,true,,2270,21,42,174,0
2016/09/01 06:23:54.361,171,UserLogin,200,OK,User Thread Group 1-19,text,true,,939,22,43,171,0
2016/09/01 06:23:54.540,172,VendorLogin,200,OK,Vendor Threadgroup 2-10,text,true,,1082,22,44,172,0
2016/09/01 06:23:54.614,173,GetCatagory,200,OK,Vendor Threadgroup 2-16,text,true,,652,22,44,173,0
2016/09/01 06:23:54.635,173,VendorLogin,200,OK,Vendor Threadgroup 2-8,text,true,,1082,22,44,172,0
2016/09/01 06:23:54.987,175,VendorSearch,200,OK,User Thread Group 1-14,text,true,,970,22,44,175,0
2016/09/01 06:23:55.054,174,SetFollow,200,OK,User Thread Group 1-4,text,true,,619,22,44,174,0
2016/09/01 06:23:55.190,172,VendorLogin,200,OK,Vendor Threadgroup 2-21,text,true,,1082,22,44,172,0
2016/09/01 06:23:55.252,171,UserLogin,200,OK,User Thread Group 1-21,text,true,,939,22,44,171,0
2016/09/01 06:23:55.320,174,GetVendorDetails,200,OK,User Thread Group 1-12,text,true,,1064,22,44,174,0
2016/09/01 06:23:55.348,172,UserLogin,200,OK,User Thread Group 1-1,text,true,,937,22,44,172,0
2016/09/01 06:23:55.378,174,GetVendorDetails,200,OK,User Thread Group 1-13,text,true,,1052,22,44,174,0
2016/09/01 06:23:55.665,171,UserLogin,200,OK,User Thread Group 1-20,text,true,,939,22,44,171,0
2016/09/01 06:23:55.572,681,VendorLogin,200,OK,Vendor Threadgroup 2-20,text,true,,1082,22,44,516,0
2016/09/01 06:23:55.445,1029,ProductList,200,OK,Vendor Threadgroup 2-15,text,true,,42129,22,44,173,0
2016/09/01 06:23:56.452,174,VendorSearch,200,OK,User Thread Group 1-15,text,true,,971,23,45,174,0
2016/09/01 06:23:56.519,171,UserLogin,200,OK,User Thread Group 1-2,text,true,,937,23,46,171,0
2016/09/01 06:23:56.844,173,GetProduct,200,OK,Vendor Threadgroup 2-13,text,true,,1038,23,46,173,0
2016/09/01 06:23:57.071,174,GetCatagory,200,OK,Vendor Threadgroup 2-19,text,true,,653,23,46,174,0
2016/09/01 06:23:54.076,3278,OrderList,200,OK,Vendor Threadgroup 2-5,text,true,,150833,23,46,219,0
2016/09/01 06:23:57.299,172,UserLogin,200,OK,User Thread Group 1-16,text,true,,939,23,46,172,0
2016/09/01 06:23:57.419,172,VendorLogin,200,OK,Vendor Threadgroup 2-9,text,true,,1082,23,46,172,0
2016/09/01 06:23:57.432,174,GetCatagory,200,OK,Vendor Threadgroup 2-17,text,true,,652,23,46,174,0
2016/09/01 06:23:56.830,1029,ProductList,200,OK,Vendor Threadgroup 2-14,text,true,,42129,23,46,174,0
2016/09/01 06:23:57.710,174,BusinessList,200,OK,User Thread Group 1-18,text,true,,2270,23,46,174,0
2016/09/01 06:23:56.914,1028,ProductList,200,OK,Vendor Threadgroup 2-12,text,true,,42129,23,46,174,0
2016/09/01 06:23:56.926,1051,VendorProducts,200,OK,User Thread Group 1-6,text,true,,43234,23,46,174,0
2016/09/01 06:23:57.805,173,VendorLogin,200,OK,Vendor Threadgroup 2-22,text,true,,1082,23,46,173,0
2016/09/01 06:23:58.035,173,GetVendorLocation,200,OK,User Thread Group 1-9,text,true,,674,23,46,173,0
2016/09/01 06:23:58.043,173,ListCategory,200,OK,Vendor Threadgroup 2-21,text,true,,1079,23,46,173,0
2016/09/01 06:23:58.203,173,GetProduct,200,OK,Vendor Threadgroup 2-11,text,true,,1038,23,46,173,0
2016/09/01 06:23:58.408,176,BusinessList,200,OK,User Thread Group 1-19,text,true,,2816,24,47,176,0
2016/09/01 06:23:58.449,171,UserLogin,200,OK,User Thread Group 1-22,text,true,,939,24,47,171,0
2016/09/01 06:23:57.755,1028,ProductList,200,OK,Vendor Threadgroup 2-18,text,true,,42129,23,47,173,0
2016/09/01 06:23:57.818,1047,VendorProducts,200,OK,User Thread Group 1-7,text,true,,43019,24,47,174,0
2016/09/01 06:23:58.746,174,GetVendorLocation,200,OK,User Thread Group 1-10,text,true,,674,24,47,174,0
2016/09/01 06:23:59.176,174,ListCategory,200,OK,Vendor Threadgroup 2-20,text,true,,1079,23,47,174,0
2016/09/01 06:23:59.326,173,VendorLogin,200,OK,Vendor Threadgroup 2-13,text,true,,1082,23,47,172,0
2016/09/01 06:23:59.351,175,BusinessList,200,OK,User Thread Group 1-20,text,true,,2270,24,47,174,0
2016/09/01 06:23:59.376,173,VendorLogin,200,OK,Vendor Threadgroup 2-23,text,true,,1085,23,47,172,0
2016/09/01 06:23:59.668,174,GetVendorDetails,200,OK,User Thread Group 1-14,text,true,,1064,24,47,174,0
2016/09/01 06:23:59.823,175,OrderStatus,200,OK,Vendor Threadgroup 2-5,text,true,,619,23,47,175,0
2016/09/01 06:23:59.915,176,VendorFollowList,200,OK,User Thread Group 1-4,text,true,,1591,24,47,175,0
2016/09/01 06:24:00.161,172,UserLogin,200,OK,User Thread Group 1-17,text,true,,940,24,47,172,0
2016/09/01 06:24:00.464,171,UserLogin,200,OK,User Thread Group 1-23,text,true,,939,25,48,171,0
2016/09/01 06:23:59.644,1027,ProductList,200,OK,Vendor Threadgroup 2-16,text,true,,42129,23,48,173,0
2016/09/01 06:24:00.591,172,UserLogin,200,OK,User Thread Group 1-19,text,true,,939,25,48,172,0
2016/09/01 06:24:00.648,174,GetProduct,200,OK,Vendor Threadgroup 2-14,text,true,,1038,23,48,174,0
2016/09/01 06:24:00.745,176,VendorSearch,200,OK,User Thread Group 1-16,text,true,,3566,25,48,176,0
2016/09/01 06:24:00.868,176,BusinessList,200,OK,User Thread Group 1-21,text,true,,2270,25,48,176,0
2016/09/01 06:24:01.225,173,GetVendorLocation,200,OK,User Thread Group 1-11,text,true,,673,25,48,173,0
2016/09/01 06:24:01.818,173,GetProduct,200,OK,Vendor Threadgroup 2-15,text,true,,1038,23,48,173,0
2016/09/01 06:24:02.077,174,GetProduct,200,OK,Vendor Threadgroup 2-12,text,true,,1038,23,48,174,0
2016/09/01 06:24:02.112,173,GetVendorDetails,200,OK,User Thread Group 1-15,text,true,,1065,25,48,173,0
2016/09/01 06:24:02.180,171,UserLogin,200,OK,User Thread Group 1-7,text,true,,939,25,48,171,0
2016/09/01 06:24:01.345,1029,ProductList,200,OK,Vendor Threadgroup 2-19,text,true,,42129,23,48,174,0
2016/09/01 06:24:02.223,173,ListCategory,200,OK,Vendor Threadgroup 2-22,text,true,,1079,23,48,173,0
2016/09/01 06:24:02.416,172,VendorLogin,200,OK,Vendor Threadgroup 2-11,text,true,,1082,23,49,172,0
2016/09/01 06:24:02.471,174,BusinessList,200,OK,User Thread Group 1-22,text,true,,2096,26,49,174,0
2016/09/01 06:24:01.672,1038,VendorProducts,200,OK,User Thread Group 1-3,text,true,,42619,26,49,173,0
2016/09/01 06:24:01.837,1029,ProductList,200,OK,Vendor Threadgroup 2-17,text,true,,42129,23,49,173,0
2016/09/01 06:24:02.879,175,VendorSearch,200,OK,User Thread Group 1-17,text,true,,971,26,49,175,0
2016/09/01 06:24:02.966,174,GetProduct,200,OK,Vendor Threadgroup 2-18,text,true,,1038,23,49,174,0
2016/09/01 06:24:03.236,171,UserLogin,200,OK,User Thread Group 1-18,text,true,,939,26,49,171,0
2016/09/01 06:24:03.537,171,UserLogin,200,OK,User Thread Group 1-6,text,true,,939,26,49,171,0
2016/09/01 06:24:03.617,172,UserLogin,200,OK,User Thread Group 1-20,text,true,,939,26,49,172,0
2016/09/01 06:24:03.691,173,GetCatagory,200,OK,Vendor Threadgroup 2-21,text,true,,652,23,49,173,0
2016/09/01 06:24:03.713,173,ListCategory,200,OK,Vendor Threadgroup 2-23,text,true,,1079,23,49,173,0
2016/09/01 06:24:02.841,1046,VendorProducts,200,OK,User Thread Group 1-8,text,true,,43019,26,49,174,0
2016/09/01 06:24:03.950,173,UserLogin,200,OK,User Thread Group 1-21,text,true,,939,26,49,173,0
2016/09/01 06:24:04.020,175,VendorSearch,200,OK,User Thread Group 1-19,text,true,,885,26,49,175,0
2016/09/01 06:24:04.061,172,UserLogin,200,OK,User Thread Group 1-24,text,true,,939,26,49,172,0
2016/09/01 06:24:04.150,173,GetCatagory,200,OK,Vendor Threadgroup 2-20,text,true,,652,23,49,173,0
2016/09/01 06:24:04.161,174,BusinessList,200,OK,User Thread Group 1-23,text,true,,2270,26,49,174,0
2016/09/01 06:24:04.195,174,GetVendorLocation,200,OK,User Thread Group 1-12,text,true,,674,26,49,174,0
